* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-07-09 18:38:45 PM CST
* Date Modified = 2018-07-09 20:35:06 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = H:\Spring_Work\35. Data\2018-5-30 pathogen qPCR\2018-07-09 183809.eds
* Experiment Name = 2018-07-09 183809
* Experiment Run Start Time = 2018-07-10 02:54:59 AM CST
* Experiment Run Stop Time = 2018-07-10 04:48:33 AM CST
* Experiment Type = Relative Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Melt Curve Raw Data]
Well	Well Position	Reading	Temperature	Fluorescence	Derivative
122	F2	142	86.228	0.056	0.001
122	F2	143	86.307	0.057	0.001
122	F2	144	86.386	0.056	0.001
122	F2	145	86.466	0.056	0.001
122	F2	146	86.545	0.055	0.001
122	F2	147	86.624	0.055	0.001
122	F2	148	86.703	0.055	0.001
122	F2	149	86.782	0.056	0.001
122	F2	150	86.862	0.054	0.001
122	F2	151	86.941	0.054	0.001
122	F2	152	87.020	0.055	0.001
122	F2	153	87.099	0.054	0.001
122	F2	154	87.178	0.055	0.001
122	F2	155	87.257	0.053	0.001
122	F2	156	87.337	0.053	0.001
122	F2	157	87.416	0.054	0.001
122	F2	158	87.495	0.054	0.000
122	F2	159	87.574	0.053	0.000
122	F2	160	87.653	0.055	0.000
122	F2	161	87.732	0.054	0.001
122	F2	162	87.812	0.054	0.001
122	F2	163	87.891	0.053	0.001
122	F2	164	87.970	0.054	0.002
122	F2	165	88.049	0.052	0.002
122	F2	166	88.128	0.052	0.001
122	F2	167	88.207	0.052	0.001
122	F2	168	88.287	0.052	0.000
122	F2	169	88.366	0.054	0.000
122	F2	170	88.445	0.054	0.000
122	F2	171	88.524	0.053	0.001
122	F2	172	88.603	0.052	0.001
122	F2	173	88.682	0.053	0.002
122	F2	174	88.762	0.051	0.002
122	F2	175	88.841	0.051	0.002
122	F2	176	88.920	0.051	0.002
122	F2	177	88.999	0.051	0.002
122	F2	178	89.078	0.050	0.001
122	F2	179	89.157	0.052	0.001
122	F2	180	89.237	0.051	0.000
122	F2	181	89.316	0.052	0.000
122	F2	182	89.395	0.051	0.000
122	F2	183	89.474	0.052	0.000
122	F2	184	89.553	0.051	0.000
122	F2	185	89.632	0.051	0.001
122	F2	186	89.712	0.051	0.001
122	F2	187	89.791	0.051	0.001
122	F2	188	89.870	0.050	0.000
123	F3	1	75.065	0.104	0.037
123	F3	2	75.145	0.106	0.038
123	F3	3	75.224	0.101	0.039
123	F3	4	75.303	0.102	0.040
123	F3	5	75.382	0.102	0.041
123	F3	6	75.461	0.101	0.042
123	F3	7	75.540	0.099	0.041
123	F3	8	75.620	0.097	0.040
123	F3	9	75.699	0.097	0.038
123	F3	10	75.778	0.097	0.037
123	F3	11	75.857	0.097	0.036
123	F3	12	75.936	0.096	0.035
123	F3	13	76.015	0.096	0.035
123	F3	14	76.095	0.093	0.036
123	F3	15	76.174	0.093	0.036
123	F3	16	76.253	0.092	0.035
123	F3	17	76.332	0.093	0.034
123	F3	18	76.411	0.090	0.033
123	F3	19	76.490	0.090	0.032
123	F3	20	76.570	0.090	0.030
123	F3	21	76.649	0.089	0.028
123	F3	22	76.728	0.087	0.026
123	F3	23	76.807	0.088	0.024
123	F3	24	76.886	0.087	0.023
123	F3	25	76.965	0.087	0.022
123	F3	26	77.045	0.087	0.022
123	F3	27	77.124	0.085	0.023
123	F3	28	77.203	0.087	0.024
123	F3	29	77.282	0.085	0.025
123	F3	30	77.361	0.085	0.025
123	F3	31	77.440	0.083	0.024
123	F3	32	77.520	0.083	0.022
123	F3	33	77.599	0.083	0.020
123	F3	34	77.678	0.083	0.018
123	F3	35	77.757	0.083	0.016
123	F3	36	77.836	0.082	0.015
123	F3	37	77.915	0.081	0.015
123	F3	38	77.995	0.082	0.015
123	F3	39	78.074	0.081	0.015
123	F3	40	78.153	0.081	0.016
123	F3	41	78.232	0.081	0.016
123	F3	42	78.311	0.080	0.015
123	F3	43	78.390	0.079	0.014
123	F3	44	78.470	0.079	0.012
123	F3	45	78.549	0.080	0.010
123	F3	46	78.628	0.079	0.010
123	F3	47	78.707	0.079	0.010
123	F3	48	78.786	0.080	0.012
123	F3	49	78.865	0.079	0.014
123	F3	50	78.945	0.078	0.016
123	F3	51	79.024	0.079	0.018
123	F3	52	79.103	0.076	0.019
123	F3	53	79.182	0.077	0.018
123	F3	54	79.261	0.077	0.018
123	F3	55	79.340	0.076	0.017
123	F3	56	79.420	0.075	0.017
123	F3	57	79.499	0.077	0.017
123	F3	58	79.578	0.075	0.017
123	F3	59	79.657	0.075	0.017
123	F3	60	79.736	0.074	0.016
123	F3	61	79.816	0.074	0.015
123	F3	62	79.895	0.074	0.013
123	F3	63	79.974	0.074	0.011
123	F3	64	80.053	0.073	0.009
123	F3	65	80.132	0.071	0.007
123	F3	66	80.211	0.074	0.006
123	F3	67	80.291	0.074	0.006
123	F3	68	80.370	0.074	0.006
123	F3	69	80.449	0.073	0.007
123	F3	70	80.528	0.072	0.009
123	F3	71	80.607	0.072	0.010
123	F3	72	80.686	0.072	0.011
123	F3	73	80.766	0.073	0.012
123	F3	74	80.845	0.072	0.012
123	F3	75	80.924	0.070	0.012
123	F3	76	81.003	0.070	0.011
123	F3	77	81.082	0.070	0.010
123	F3	78	81.161	0.072	0.009
123	F3	79	81.241	0.070	0.009
123	F3	80	81.320	0.070	0.010
123	F3	81	81.399	0.071	0.011
123	F3	82	81.478	0.070	0.012
123	F3	83	81.557	0.069	0.014
123	F3	84	81.636	0.070	0.014
123	F3	85	81.716	0.068	0.013
123	F3	86	81.795	0.069	0.012
123	F3	87	81.874	0.068	0.011
123	F3	88	81.953	0.069	0.009
123	F3	89	82.032	0.068	0.007
123	F3	90	82.111	0.067	0.006
123	F3	91	82.191	0.069	0.005
123	F3	92	82.270	0.067	0.005
123	F3	93	82.349	0.069	0.005
123	F3	94	82.428	0.067	0.005
123	F3	95	82.507	0.067	0.005
123	F3	96	82.586	0.067	0.006
123	F3	97	82.666	0.068	0.008
123	F3	98	82.745	0.068	0.009
123	F3	99	82.824	0.066	0.010
123	F3	100	82.903	0.066	0.010
123	F3	101	82.982	0.067	0.010
123	F3	102	83.061	0.067	0.009
123	F3	103	83.141	0.065	0.008
123	F3	104	83.220	0.066	0.008
123	F3	105	83.299	0.065	0.007
123	F3	106	83.378	0.067	0.007
123	F3	107	83.457	0.065	0.008
123	F3	108	83.536	0.066	0.008
123	F3	109	83.616	0.064	0.008
123	F3	110	83.695	0.064	0.007
123	F3	111	83.774	0.065	0.007
123	F3	112	83.853	0.066	0.006
123	F3	113	83.932	0.064	0.006
123	F3	114	84.011	0.064	0.005
123	F3	115	84.091	0.064	0.005
123	F3	116	84.170	0.064	0.004
123	F3	117	84.249	0.065	0.004
123	F3	118	84.328	0.063	0.004
123	F3	119	84.407	0.065	0.005
123	F3	120	84.486	0.064	0.006
123	F3	121	84.566	0.065	0.008
123	F3	122	84.645	0.062	0.010
123	F3	123	84.724	0.063	0.011
123	F3	124	84.803	0.064	0.012
123	F3	125	84.882	0.062	0.013
123	F3	126	84.961	0.063	0.014
123	F3	127	85.041	0.062	0.014
123	F3	128	85.120	0.063	0.013
123	F3	129	85.199	0.060	0.011
123	F3	130	85.278	0.062	0.008
123	F3	131	85.357	0.060	0.005
123	F3	132	85.436	0.060	0.002
123	F3	133	85.516	0.062	0.000
123	F3	134	85.595	0.063	0.001
123	F3	135	85.674	0.062	0.003
123	F3	136	85.753	0.062	0.006
123	F3	137	85.832	0.062	0.008
123	F3	138	85.911	0.060	0.009
123	F3	139	85.991	0.060	0.009
123	F3	140	86.070	0.060	0.007
123	F3	141	86.149	0.060	0.004
123	F3	142	86.228	0.060	0.002
123	F3	143	86.307	0.060	0.001
123	F3	144	86.386	0.061	0.001
123	F3	145	86.466	0.060	0.002
123	F3	146	86.545	0.060	0.003
123	F3	147	86.624	0.060	0.005
123	F3	148	86.703	0.059	0.006
123	F3	149	86.782	0.060	0.008
123	F3	150	86.862	0.060	0.009
123	F3	151	86.941	0.058	0.009
123	F3	152	87.020	0.059	0.009
123	F3	153	87.099	0.059	0.009
123	F3	154	87.178	0.058	0.008
123	F3	155	87.257	0.059	0.007
123	F3	156	87.337	0.059	0.005
123	F3	157	87.416	0.056	0.004
123	F3	158	87.495	0.060	0.004
123	F3	159	87.574	0.058	0.004
123	F3	160	87.653	0.059	0.005
123	F3	161	87.732	0.058	0.007
123	F3	162	87.812	0.057	0.008
123	F3	163	87.891	0.058	0.009
123	F3	164	87.970	0.058	0.010
123	F3	165	88.049	0.056	0.010
123	F3	166	88.128	0.057	0.009
123	F3	167	88.207	0.056	0.009
123	F3	168	88.287	0.055	0.008
123	F3	169	88.366	0.058	0.007
123	F3	170	88.445	0.056	0.006
123	F3	171	88.524	0.056	0.005
123	F3	172	88.603	0.056	0.004
123	F3	173	88.682	0.056	0.003
123	F3	174	88.762	0.057	0.003
123	F3	175	88.841	0.056	0.002
123	F3	176	88.920	0.056	0.002
123	F3	177	88.999	0.056	0.000
123	F3	178	89.078	0.056	-0.001
123	F3	179	89.157	0.056	-0.001
123	F3	180	89.237	0.056	-0.001
123	F3	181	89.316	0.057	0.000
123	F3	182	89.395	0.057	0.002
123	F3	183	89.474	0.055	0.004
123	F3	184	89.553	0.055	0.005
123	F3	185	89.632	0.055	0.005
123	F3	186	89.712	0.055	0.004
123	F3	187	89.791	0.057	0.003
123	F3	188	89.870	0.054	0.002
124	F4	1	75.065	0.089	0.031
124	F4	2	75.145	0.087	0.031
124	F4	3	75.224	0.087	0.032
124	F4	4	75.303	0.087	0.033
124	F4	5	75.382	0.086	0.034
124	F4	6	75.461	0.084	0.035
124	F4	7	75.540	0.084	0.035
124	F4	8	75.620	0.083	0.035
124	F4	9	75.699	0.081	0.035
124	F4	10	75.778	0.081	0.034
124	F4	11	75.857	0.079	0.033
124	F4	12	75.936	0.080	0.032
124	F4	13	76.015	0.079	0.031
124	F4	14	76.095	0.078	0.030
124	F4	15	76.174	0.077	0.029
124	F4	16	76.253	0.075	0.028
124	F4	17	76.332	0.076	0.027
124	F4	18	76.411	0.074	0.027
124	F4	19	76.490	0.075	0.026
124	F4	20	76.570	0.073	0.027
124	F4	21	76.649	0.074	0.028
124	F4	22	76.728	0.073	0.029
124	F4	23	76.807	0.071	0.030
124	F4	24	76.886	0.071	0.030
124	F4	25	76.965	0.071	0.030
124	F4	26	77.045	0.069	0.029
124	F4	27	77.124	0.068	0.027
124	F4	28	77.203	0.067	0.025
124	F4	29	77.282	0.067	0.023
124	F4	30	77.361	0.067	0.021
124	F4	31	77.440	0.066	0.020
124	F4	32	77.520	0.066	0.019
124	F4	33	77.599	0.066	0.018
124	F4	34	77.678	0.065	0.018
124	F4	35	77.757	0.064	0.019
124	F4	36	77.836	0.066	0.019
124	F4	37	77.915	0.063	0.018
124	F4	38	77.995	0.062	0.018
124	F4	39	78.074	0.063	0.016
124	F4	40	78.153	0.061	0.015
124	F4	41	78.232	0.063	0.014
124	F4	42	78.311	0.061	0.014
124	F4	43	78.390	0.061	0.013
124	F4	44	78.470	0.062	0.013
124	F4	45	78.549	0.060	0.013
124	F4	46	78.628	0.060	0.012
124	F4	47	78.707	0.060	0.011
124	F4	48	78.786	0.060	0.010
124	F4	49	78.865	0.059	0.010
124	F4	50	78.945	0.059	0.010
124	F4	51	79.024	0.060	0.010
124	F4	52	79.103	0.060	0.011
124	F4	53	79.182	0.058	0.012
124	F4	54	79.261	0.058	0.012
124	F4	55	79.340	0.058	0.013
124	F4	56	79.420	0.057	0.012
124	F4	57	79.499	0.058	0.012
124	F4	58	79.578	0.056	0.011
124	F4	59	79.657	0.057	0.011
124	F4	60	79.736	0.057	0.010
124	F4	61	79.816	0.056	0.009
124	F4	62	79.895	0.055	0.008
124	F4	63	79.974	0.056	0.007
124	F4	64	80.053	0.055	0.007
124	F4	65	80.132	0.056	0.006
124	F4	66	80.211	0.056	0.007
124	F4	67	80.291	0.054	0.008
124	F4	68	80.370	0.056	0.010
124	F4	69	80.449	0.055	0.011
124	F4	70	80.528	0.054	0.012
124	F4	71	80.607	0.055	0.012
124	F4	72	80.686	0.053	0.011
124	F4	73	80.766	0.052	0.009
124	F4	74	80.845	0.053	0.008
124	F4	75	80.924	0.053	0.007
124	F4	76	81.003	0.054	0.007
124	F4	77	81.082	0.053	0.007
124	F4	78	81.161	0.053	0.008
124	F4	79	81.241	0.052	0.008
124	F4	80	81.320	0.052	0.008
124	F4	81	81.399	0.052	0.007
124	F4	82	81.478	0.051	0.005
124	F4	83	81.557	0.054	0.004
124	F4	84	81.636	0.051	0.004
124	F4	85	81.716	0.053	0.004
124	F4	86	81.795	0.051	0.005
124	F4	87	81.874	0.053	0.005
124	F4	88	81.953	0.051	0.006
124	F4	89	82.032	0.050	0.006
124	F4	90	82.111	0.051	0.006
124	F4	91	82.191	0.051	0.006
124	F4	92	82.270	0.050	0.006
124	F4	93	82.349	0.052	0.007
124	F4	94	82.428	0.051	0.007
124	F4	95	82.507	0.050	0.008
124	F4	96	82.586	0.050	0.009
124	F4	97	82.666	0.050	0.009
124	F4	98	82.745	0.050	0.010
124	F4	99	82.824	0.049	0.010
124	F4	100	82.903	0.050	0.009
124	F4	101	82.982	0.049	0.008
124	F4	102	83.061	0.048	0.007
124	F4	103	83.141	0.048	0.005
124	F4	104	83.220	0.048	0.003
124	F4	105	83.299	0.047	0.002
124	F4	106	83.378	0.050	0.003
124	F4	107	83.457	0.050	0.005
124	F4	108	83.536	0.049	0.007
124	F4	109	83.616	0.048	0.009
124	F4	110	83.695	0.046	0.009
124	F4	111	83.774	0.048	0.009
124	F4	112	83.853	0.047	0.007
124	F4	113	83.932	0.047	0.005
124	F4	114	84.011	0.045	0.003
124	F4	115	84.091	0.048	0.001
124	F4	116	84.170	0.047	0.000
124	F4	117	84.249	0.048	0.001
124	F4	118	84.328	0.047	0.002
124	F4	119	84.407	0.047	0.003
124	F4	120	84.486	0.047	0.005
124	F4	121	84.566	0.046	0.007
124	F4	122	84.645	0.048	0.008
124	F4	123	84.724	0.046	0.008
124	F4	124	84.803	0.045	0.008
124	F4	125	84.882	0.046	0.007
124	F4	126	84.961	0.046	0.006
124	F4	127	85.041	0.044	0.005
124	F4	128	85.120	0.046	0.004
124	F4	129	85.199	0.046	0.004
124	F4	130	85.278	0.044	0.004
124	F4	131	85.357	0.046	0.005
124	F4	132	85.436	0.044	0.006
124	F4	133	85.516	0.046	0.007
124	F4	134	85.595	0.045	0.008
124	F4	135	85.674	0.045	0.009
124	F4	136	85.753	0.043	0.009
124	F4	137	85.832	0.045	0.009
124	F4	138	85.911	0.043	0.008
124	F4	139	85.991	0.042	0.006
124	F4	140	86.070	0.043	0.004
124	F4	141	86.149	0.045	0.003
124	F4	142	86.228	0.043	0.002
124	F4	143	86.307	0.043	0.003
124	F4	144	86.386	0.044	0.005
124	F4	145	86.466	0.044	0.007
124	F4	146	86.545	0.043	0.008
124	F4	147	86.624	0.042	0.009
124	F4	148	86.703	0.042	0.008
124	F4	149	86.782	0.042	0.007
124	F4	150	86.862	0.041	0.006
124	F4	151	86.941	0.043	0.005
124	F4	152	87.020	0.043	0.005
124	F4	153	87.099	0.042	0.005
124	F4	154	87.178	0.041	0.005
124	F4	155	87.257	0.041	0.004
124	F4	156	87.337	0.040	0.003
124	F4	157	87.416	0.041	0.001
124	F4	158	87.495	0.042	-0.000
124	F4	159	87.574	0.042	-0.000
124	F4	160	87.653	0.042	0.000
124	F4	161	87.732	0.041	0.002
124	F4	162	87.812	0.041	0.003
124	F4	163	87.891	0.042	0.004
124	F4	164	87.970	0.041	0.005
124	F4	165	88.049	0.041	0.006
124	F4	166	88.128	0.041	0.006
124	F4	167	88.207	0.040	0.007
124	F4	168	88.287	0.041	0.008
124	F4	169	88.366	0.040	0.008
124	F4	170	88.445	0.040	0.008
124	F4	171	88.524	0.039	0.007
124	F4	172	88.603	0.040	0.006
124	F4	173	88.682	0.039	0.005
124	F4	174	88.762	0.040	0.003
124	F4	175	88.841	0.039	0.002
124	F4	176	88.920	0.039	0.001
124	F4	177	88.999	0.039	0.000
124	F4	178	89.078	0.039	0.000
124	F4	179	89.157	0.040	0.001
124	F4	180	89.237	0.040	0.002
124	F4	181	89.316	0.039	0.003
124	F4	182	89.395	0.039	0.005
124	F4	183	89.474	0.038	0.006
124	F4	184	89.553	0.039	0.006
124	F4	185	89.632	0.038	0.006
124	F4	186	89.712	0.038	0.005
124	F4	187	89.791	0.039	0.003
124	F4	188	89.870	0.038	0.002
125	F5	1	75.065	1.077	0.165
125	F5	2	75.145	1.091	0.138
125	F5	3	75.224	1.103	0.108
125	F5	4	75.303	1.108	0.082
125	F5	5	75.382	1.112	0.066
125	F5	6	75.461	1.112	0.062
125	F5	7	75.540	1.104	0.069
125	F5	8	75.620	1.103	0.086
125	F5	9	75.699	1.093	0.110
125	F5	10	75.778	1.076	0.137
125	F5	11	75.857	1.066	0.167
125	F5	12	75.936	1.046	0.198
125	F5	13	76.015	1.025	0.230
125	F5	14	76.095	1.001	0.263
125	F5	15	76.174	0.975	0.296
125	F5	16	76.253	0.942	0.328
125	F5	17	76.332	0.905	0.358
125	F5	18	76.411	0.866	0.385
125	F5	19	76.490	0.826	0.408
125	F5	20	76.570	0.780	0.427
125	F5	21	76.649	0.732	0.441
125	F5	22	76.728	0.691	0.450
125	F5	23	76.807	0.642	0.454
125	F5	24	76.886	0.594	0.454
125	F5	25	76.965	0.548	0.450
125	F5	26	77.045	0.502	0.441
125	F5	27	77.124	0.459	0.427
125	F5	28	77.203	0.416	0.410
125	F5	29	77.282	0.375	0.390
125	F5	30	77.361	0.336	0.366
125	F5	31	77.440	0.302	0.341
125	F5	32	77.520	0.272	0.313
125	F5	33	77.599	0.240	0.286
125	F5	34	77.678	0.215	0.258
125	F5	35	77.757	0.190	0.230
125	F5	36	77.836	0.172	0.203
125	F5	37	77.915	0.153	0.178
125	F5	38	77.995	0.139	0.155
125	F5	39	78.074	0.126	0.134
125	F5	40	78.153	0.115	0.115
125	F5	41	78.232	0.108	0.099
125	F5	42	78.311	0.099	0.084
125	F5	43	78.390	0.091	0.071
125	F5	44	78.470	0.087	0.060
125	F5	45	78.549	0.081	0.050
125	F5	46	78.628	0.079	0.041
125	F5	47	78.707	0.076	0.034
125	F5	48	78.786	0.074	0.028
125	F5	49	78.865	0.071	0.023
125	F5	50	78.945	0.069	0.019
125	F5	51	79.024	0.070	0.016
125	F5	52	79.103	0.068	0.014
125	F5	53	79.182	0.067	0.013
125	F5	54	79.261	0.065	0.012
125	F5	55	79.340	0.064	0.011
125	F5	56	79.420	0.063	0.009
125	F5	57	79.499	0.061	0.008
125	F5	58	79.578	0.062	0.007
125	F5	59	79.657	0.062	0.005
125	F5	60	79.736	0.060	0.004
125	F5	61	79.816	0.061	0.003
125	F5	62	79.895	0.060	0.003
125	F5	63	79.974	0.060	0.002
125	F5	64	80.053	0.060	0.002
125	F5	65	80.132	0.059	0.002
125	F5	66	80.211	0.061	0.002
125	F5	67	80.291	0.061	0.002
125	F5	68	80.370	0.058	0.003
125	F5	69	80.449	0.060	0.003
125	F5	70	80.528	0.058	0.003
125	F5	71	80.607	0.058	0.003
125	F5	72	80.686	0.058	0.003
125	F5	73	80.766	0.058	0.004
125	F5	74	80.845	0.058	0.004
125	F5	75	80.924	0.057	0.004
125	F5	76	81.003	0.055	0.004
125	F5	77	81.082	0.055	0.003
125	F5	78	81.161	0.056	0.003
125	F5	79	81.241	0.056	0.003
125	F5	80	81.320	0.055	0.003
125	F5	81	81.399	0.056	0.003
125	F5	82	81.478	0.055	0.002
125	F5	83	81.557	0.053	0.002
125	F5	84	81.636	0.053	0.002
125	F5	85	81.716	0.054	0.001
125	F5	86	81.795	0.054	0.001
125	F5	87	81.874	0.054	0.001
125	F5	88	81.953	0.054	0.001
125	F5	89	82.032	0.055	0.001
125	F5	90	82.111	0.054	0.001
125	F5	91	82.191	0.053	0.001
125	F5	92	82.270	0.052	0.001
125	F5	93	82.349	0.054	0.001
125	F5	94	82.428	0.053	0.001
125	F5	95	82.507	0.055	0.002
125	F5	96	82.586	0.053	0.002
125	F5	97	82.666	0.053	0.003
125	F5	98	82.745	0.053	0.003
125	F5	99	82.824	0.052	0.004
125	F5	100	82.903	0.052	0.003
125	F5	101	82.982	0.049	0.003
125	F5	102	83.061	0.051	0.002
125	F5	103	83.141	0.051	0.001
125	F5	104	83.220	0.051	0.001
125	F5	105	83.299	0.051	0.000
125	F5	106	83.378	0.050	0.000
125	F5	107	83.457	0.052	0.001
125	F5	108	83.536	0.050	0.001
125	F5	109	83.616	0.053	0.001
125	F5	110	83.695	0.049	0.002
125	F5	111	83.774	0.051	0.002
125	F5	112	83.853	0.050	0.002
125	F5	113	83.932	0.050	0.002
125	F5	114	84.011	0.049	0.002
125	F5	115	84.091	0.051	0.001
125	F5	116	84.170	0.049	0.001
125	F5	117	84.249	0.049	0.001
125	F5	118	84.328	0.049	0.001
125	F5	119	84.407	0.049	0.001
125	F5	120	84.486	0.049	0.001
125	F5	121	84.566	0.049	0.001
125	F5	122	84.645	0.048	0.001
125	F5	123	84.724	0.050	0.001
125	F5	124	84.803	0.049	0.002
125	F5	125	84.882	0.047	0.002
125	F5	126	84.961	0.050	0.002
125	F5	127	85.041	0.048	0.003
125	F5	128	85.120	0.048	0.003
125	F5	129	85.199	0.047	0.003
125	F5	130	85.278	0.046	0.003
125	F5	131	85.357	0.046	0.002
125	F5	132	85.436	0.047	0.002
125	F5	133	85.516	0.047	0.001
125	F5	134	85.595	0.047	0.001
125	F5	135	85.674	0.047	0.001
125	F5	136	85.753	0.046	0.001
125	F5	137	85.832	0.046	0.001
125	F5	138	85.911	0.047	0.002
125	F5	139	85.991	0.047	0.002
125	F5	140	86.070	0.045	0.002
125	F5	141	86.149	0.045	0.001
125	F5	142	86.228	0.044	0.001
125	F5	143	86.307	0.045	0.001
125	F5	144	86.386	0.048	0.001
125	F5	145	86.466	0.045	0.001
125	F5	146	86.545	0.044	0.001
125	F5	147	86.624	0.045	0.002
125	F5	148	86.703	0.045	0.001
125	F5	149	86.782	0.045	0.001
125	F5	150	86.862	0.044	0.001
125	F5	151	86.941	0.044	0.001
125	F5	152	87.020	0.045	0.001
125	F5	153	87.099	0.044	0.001
125	F5	154	87.178	0.044	0.001
125	F5	155	87.257	0.045	0.001
125	F5	156	87.337	0.044	0.001
125	F5	157	87.416	0.043	0.001
125	F5	158	87.495	0.045	0.001
125	F5	159	87.574	0.044	0.001
125	F5	160	87.653	0.043	0.001
125	F5	161	87.732	0.044	0.001
125	F5	162	87.812	0.043	0.002
125	F5	163	87.891	0.041	0.002
125	F5	164	87.970	0.044	0.002
125	F5	165	88.049	0.043	0.002
125	F5	166	88.128	0.042	0.002
125	F5	167	88.207	0.042	0.002
125	F5	168	88.287	0.041	0.002
125	F5	169	88.366	0.043	0.001
125	F5	170	88.445	0.042	0.001
125	F5	171	88.524	0.042	0.001
125	F5	172	88.603	0.041	0.001
125	F5	173	88.682	0.042	0.000
125	F5	174	88.762	0.042	0.000
125	F5	175	88.841	0.042	0.000
125	F5	176	88.920	0.043	0.001
125	F5	177	88.999	0.043	0.002
125	F5	178	89.078	0.040	0.002
125	F5	179	89.157	0.040	0.002
125	F5	180	89.237	0.040	0.002
125	F5	181	89.316	0.040	0.002
125	F5	182	89.395	0.041	0.001
125	F5	183	89.474	0.042	0.001
125	F5	184	89.553	0.040	0.001
125	F5	185	89.632	0.040	0.001
125	F5	186	89.712	0.040	0.001
125	F5	187	89.791	0.040	0.000
125	F5	188	89.870	0.041	0.000
126	F6	1	75.065	0.442	0.068
126	F6	2	75.145	0.449	0.056
126	F6	3	75.224	0.453	0.042
126	F6	4	75.303	0.459	0.031
126	F6	5	75.382	0.460	0.024
126	F6	6	75.461	0.461	0.022
126	F6	7	75.540	0.460	0.026
126	F6	8	75.620	0.457	0.034
126	F6	9	75.699	0.455	0.045
126	F6	10	75.778	0.448	0.057
126	F6	11	75.857	0.440	0.070
126	F6	12	75.936	0.431	0.084
126	F6	13	76.015	0.424	0.098
126	F6	14	76.095	0.413	0.111
126	F6	15	76.174	0.401	0.125
126	F6	16	76.253	0.385	0.138
126	F6	17	76.332	0.371	0.150
126	F6	18	76.411	0.353	0.161
126	F6	19	76.490	0.334	0.170
126	F6	20	76.570	0.316	0.178
126	F6	21	76.649	0.295	0.183
126	F6	22	76.728	0.277	0.187
126	F6	23	76.807	0.256	0.188
126	F6	24	76.886	0.234	0.187
126	F6	25	76.965	0.215	0.184
126	F6	26	77.045	0.195	0.179
126	F6	27	77.124	0.177	0.172
126	F6	28	77.203	0.159	0.164
126	F6	29	77.282	0.142	0.155
126	F6	30	77.361	0.126	0.144
126	F6	31	77.440	0.113	0.133
126	F6	32	77.520	0.098	0.121
126	F6	33	77.599	0.088	0.109
126	F6	34	77.678	0.077	0.097
126	F6	35	77.757	0.068	0.086
126	F6	36	77.836	0.061	0.075
126	F6	37	77.915	0.054	0.065
126	F6	38	77.995	0.049	0.056
126	F6	39	78.074	0.045	0.048
126	F6	40	78.153	0.040	0.041
126	F6	41	78.232	0.037	0.035
126	F6	42	78.311	0.034	0.029
126	F6	43	78.390	0.032	0.024
126	F6	44	78.470	0.029	0.020
126	F6	45	78.549	0.028	0.016
126	F6	46	78.628	0.028	0.013
126	F6	47	78.707	0.027	0.011
126	F6	48	78.786	0.025	0.009
126	F6	49	78.865	0.026	0.008
126	F6	50	78.945	0.025	0.006
126	F6	51	79.024	0.023	0.006
126	F6	52	79.103	0.023	0.005
126	F6	53	79.182	0.023	0.004
126	F6	54	79.261	0.023	0.004
126	F6	55	79.340	0.022	0.003
126	F6	56	79.420	0.022	0.003
126	F6	57	79.499	0.021	0.002
126	F6	58	79.578	0.021	0.002
126	F6	59	79.657	0.022	0.001
126	F6	60	79.736	0.022	0.001
126	F6	61	79.816	0.022	0.001
126	F6	62	79.895	0.021	0.001
126	F6	63	79.974	0.022	0.001
126	F6	64	80.053	0.021	0.001
126	F6	65	80.132	0.020	0.001
126	F6	66	80.211	0.020	0.001
126	F6	67	80.291	0.020	0.001
126	F6	68	80.370	0.022	0.000
126	F6	69	80.449	0.021	0.000
126	F6	70	80.528	0.021	0.000
126	F6	71	80.607	0.021	0.000
126	F6	72	80.686	0.020	0.000
126	F6	73	80.766	0.021	0.000
126	F6	74	80.845	0.020	0.001
126	F6	75	80.924	0.021	0.001
